Incident ID,Incident Date,Month,Year,State,City Or County,Address,# Killed,# Injured,TotalKilled2021,TotalInjured2021,No_events21,TotalKilled2020,TotalInjured2020,No_events20,TotalKilled2019,TotalInjured2019,No_events19,TotalKilled2018,TotalInjured2018,No_events18,TotalKilled2017,TotalInjured2017,No_events17,TotalKilled2016,TotalInjured2016,No_events16,TotalKilled2015,TotalInjured2015,No_events15,TotalKilled2014,TotalInjured2014,No_events2014
1425193,18/06/2019,6,2019,New Jersey,Newark,700 block of Dr Martin Luther King Jr Blvd,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1425161,17/06/2019,6,2019,Texas,San Antonio,E Market St and Tower of the Americas Way,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1424957,17/06/2019,6,2019,Tennessee,Memphis,2872 Coach Dr,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1423697,16/06/2019,6,2019,Pennsylvania,Philadelphia,6900 block of Reedbird Pl,1,5,,,,,,,,,,,,,,,,,,,,,,,,
1423330,16/06/2019,6,2019,Kentucky,Louisville,Dixie Highway and Ormsby Ave,1,6,,,,,,,,,,,,,,,,,,,,,,,,
1423435,16/06/2019,6,2019,Iowa,Des Moines,1200 block of Sampson St,0,6,,,,,,,,,,,,,,,,,,,,,,,,
1422981,15/06/2019,6,2019,Louisiana,Shreveport,2500 block of Hollywood Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1420933,12/06/2019,6,2019,North Carolina,Charlotte,305 N Graham St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1419305,11/06/2019,6,2019,Colorado,Aurora,12500 block of E Kansas Pl,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1420432,11/06/2019,6,2019,Georgia,Savannah,6900 Block of Damascus Rd,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1418533,09/06/2019,6,2019,Ohio,Cleveland,17218 Tarkington Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1418548,09/06/2019,6,2019,New York,Buffalo,2081 Niagara St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1418457,09/06/2019,6,2019,Tennessee,Henning,265 N Main St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1418180,08/06/2019,6,2019,Washington,White Swan,5151 Medicine Valley Rd,5,2,,,,,,,,,,,,,,,,,,,,,,,,
1417570,08/06/2019,6,2019,Illinois,Chicago,3500 block of W North Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1417716,07/06/2019,6,2019,Texas,Austin,8220 TX-71,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1416374,06/06/2019,6,2019,Illinois,Chicago,2500 block of N Lake Shore Dr,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1415399,05/06/2019,6,2019,California,Santa Rosa,828 W 9th Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1412419,01/06/2019,6,2019,South Carolina,Allendale,473 Main St S,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1411598,01/06/2019,6,2019,Illinois,Chicago,300 block of East Chicago Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1411408,01/06/2019,6,2019,Virginia,Portsmouth,1100 block of Mt Vernon Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1412243,01/06/2019,6,2019,Illinois,Chicago,5600 block of West Madison St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1411963,01/06/2019,6,2019,Georgia,Atlanta,12 Broad Street,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1412430,01/06/2019,6,2019,Georgia,Macon,Suzanne Dr and Robinson Dr,2,4,,,,,,,,,,,,,,,,,,,,,,,,
1410442,31/05/2019,5,2019,Virginia,Virginia Beach,2405 Courthouse Drive,13,4,,,,,,,,,,,,,,,,,,,,,,,,
1411661,31/05/2019,5,2019,California,West Covina,306 N Hollow Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1410329,30/05/2019,5,2019,Illinois,Robbins,14000 block of Grace Ave,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1408289,29/05/2019,5,2019,Texas,Cleveland,26311 TX-321,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1409255,29/05/2019,5,2019,Louisiana,Reserve,300 block of Homewood Place,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1407941,27/05/2019,5,2019,Missouri,Saint Louis,5900 block of Goodfellow Blvd,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1406330,27/05/2019,5,2019,District of Columbia,Washington,1200 block of Sumner Rd SE,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1407189,27/05/2019,5,2019,New Jersey,Trenton,100 block of Walnut St,1,5,,,,,,,,,,,,,,,,,,,,,,,,
1405445,26/05/2019,5,2019,District of Columbia,Washington,3509 Wheeler Rd SE,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1405749,26/05/2019,5,2019,Virginia,La Crosse,800 block of Alvis Road,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1406070,26/05/2019,5,2019,California,Stockton,600 block of E Oak St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1404417,25/05/2019,5,2019,New Jersey,Trenton,225 Brunswick Ave,0,9,,,,,,,,,,,,,,,,,,,,,,,,
1404580,25/05/2019,5,2019,Michigan,Detroit,3400 block of Devonshire,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1405196,25/05/2019,5,2019,Virginia,Chesapeake,Holly Cove Dr and Schooner Trail,1,9,,,,,,,,,,,,,,,,,,,,,,,,
1405317,25/05/2019,5,2019,Maryland,Baltimore,500 block of N Belnord Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1405221,25/05/2019,5,2019,Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1400095,20/05/2019,5,2019,Oklahoma,Tulsa,8118 E 16th St,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1400146,20/05/2019,5,2019,Louisiana,Alexandria,1900 block of Bacon Street,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1400561,20/05/2019,5,2019,Ohio,Columbus,2424 Sullivant Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1399820,19/05/2019,5,2019,Oregon,Portland,226 SE Madison St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1399017,18/05/2019,5,2019,Mississippi,Cascilla,700 Leverette Ln,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1398553,18/05/2019,5,2019,Alabama,Atmore,100 Martin Luther King Avenue,1,8,,,,,,,,,,,,,,,,,,,,,,,,
1398538,18/05/2019,5,2019,Indiana,Muncie,2410 W. Euclid Ave,1,6,,,,,,,,,,,,,,,,,,,,,,,,
1398593,18/05/2019,5,2019,California,Long Beach,1616 West Pacific Coast Highway,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1398584,18/05/2019,5,2019,Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1400934,18/05/2019,5,2019,Nebraska,Omaha,2825 Y St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1399346,18/05/2019,5,2019,North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,,,,,,,,,,,,,,,,,,,,,,,,
1398876,17/05/2019,5,2019,California,Sacramento,7326 Stockton Blvd,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1397521,16/05/2019,5,2019,Ohio,Cleveland,9500 Cardwell Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1396491,15/05/2019,5,2019,Louisiana,Saint Rose,100 block of St. Rose Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1395560,14/05/2019,5,2019,California,Los Angeles,1248 W 47th St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1393960,13/05/2019,5,2019,Louisiana,New Orleans,2100 block of 4th St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1394330,13/05/2019,5,2019,Missouri,Saint Louis,4047 Shreve Ave,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1392923,11/05/2019,5,2019,Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1391971,10/05/2019,5,2019,Pennsylvania,Philadelphia,1900 block of N Croskey St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1392313,10/05/2019,5,2019,Missouri,Saint Louis,4000 block of Ashland Ave,0,6,,,,,,,,,,,,,,,,,,,,,,,,
1390764,08/05/2019,5,2019,Indiana,Indianapolis,Roache St and Rader St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1389220,07/05/2019,5,2019,Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,,,,,,,,,,,,,,,,,,,,,,,,
1386962,05/05/2019,5,2019,New Jersey,North Bergen,2033 45th Street,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1387170,05/05/2019,5,2019,California,Oceano,1001 Cabrillo Hwy,0,6,,,,,,,,,,,,,,,,,,,,,,,,
1386510,04/05/2019,5,2019,Missouri,Saint Louis,Union Blvd and Northland Ave,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1386929,04/05/2019,5,2019,Indiana,Indianapolis,101 W Maryland St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1387245,04/05/2019,5,2019,California,Stockton,5105 Holiday Dr,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1386575,04/05/2019,5,2019,Delaware,Wilmington,W 27th St and Tatnall St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1386481,03/05/2019,5,2019,Texas,Dallas,5400 Cedar Springs Rd,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1386085,03/05/2019,5,2019,Maryland,Baltimore,1900 block of Ramsay St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1385642,03/05/2019,5,2019,Maryland,Baltimore,2500 block of E Biddle St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1384553,01/05/2019,5,2019,Massachusetts,Boston,32 Windermere Rd,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1383752,30/04/2019,4,2019,North Carolina,Charlotte,9214 South Library Ln,2,4,,,,,,,,,,,,,,,,,,,,,,,,
1381857,28/04/2019,4,2019,Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,,,,,,,,,,,,,,,,,,,,,,,,
1382099,28/04/2019,4,2019,Alabama,Birmingham,514 19th St Ensley,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1381979,28/04/2019,4,2019,Maryland,Baltimore,2544 Edmondson Ave,1,7,,,,,,,,,,,,,,,,,,,,,,,,
1382711,28/04/2019,4,2019,Ohio,West Chester,4637 Wyndtree Dr,4,0,,,,,,,,,,,,,,,,,,,,,,,,
1381771,27/04/2019,4,2019,Mississippi,Jackson,700 block of Monterey St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1381273,27/04/2019,4,2019,California,Poway,16934 Chabad Way,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1381734,27/04/2019,4,2019,California,Los Angeles,700 N San Fernando Rd,0,6,,,,,,,,,,,,,,,,,,,,,,,,
1377519,21/04/2019,4,2019,Pennsylvania,Philadelphia,1500 block of South 31st St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1376873,20/04/2019,4,2019,Tennessee,Memphis,761 Chestnut Ave,0,6,,,,,,,,,,,,,,,,,,,,,,,,
1376883,19/04/2019,4,2019,Kansas,Wichita,1628 S George Washington Blvd,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1375235,18/04/2019,4,2019,Kentucky,Louisville,4000 block of Bells Ln,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1373557,16/04/2019,4,2019,Maryland,Germantown,18700 block of Curry Powder Ln,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1370795,14/04/2019,4,2019,Florida,Miami,NW 19th Ave and 60th St,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1371024,14/04/2019,4,2019,California,Vallejo,100 block of Princeton Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1371065,14/04/2019,4,2019,California,Stockton,2539 E Main St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1374920,13/04/2019,4,2019,California,Moreno Valley,23500 block of Alessandro Blvd,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1370269,12/04/2019,4,2019,Illinois,Carbondale,119 N Washington St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1368597,11/04/2019,4,2019,Maryland,Baltimore,2200 block of Ruskin Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1369109,11/04/2019,4,2019,California,Los Angeles,E 103rd St and S Main St,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1369148,11/04/2019,4,2019,Arizona,Phoenix,7112 W Minnezona Ave,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1367011,09/04/2019,4,2019,Missouri,Kansas City,5339 Michigan Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1365052,07/04/2019,4,2019,North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,,,,,,,,,,,,,,,,,,,,,,,,
1365077,07/04/2019,4,2019,Indiana,Indianapolis,3600 block of Roosevelt Ave,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1365173,07/04/2019,4,2019,Delaware,Wilmington,940 N Pine St,0,6,,,,,,,,,,,,,,,,,,,,,,,,
1365100,07/04/2019,4,2019,Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1364443,06/04/2019,4,2019,Florida,Tallahassee,500 block of Kissimmee St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1364540,06/04/2019,4,2019,Illinois,Chicago,6300 block of S Seeley Ave,0,6,,,,,,,,,,,,,,,,,,,,,,,,
1363737,04/04/2019,4,2019,Florida,Panama City,100 block of Allen Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1362715,04/04/2019,4,2019,Georgia,Stockbridge,300 block of Eagle Ct,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1362364,02/04/2019,4,2019,Mississippi,Hermanville,13195 MS 18,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1362182,02/04/2019,4,2019,Kentucky,Covington,337 E 13th St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1360333,31/03/2019,3,2019,Georgia,Atlanta,3041 Landrum Dr SW,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1359599,31/03/2019,3,2019,South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7,,,,,,,,,,,,,,,,,,,,,,,,
1359455,31/03/2019,3,2019,Illinois,Chicago,500 block of N Hamlin Ave,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1357591,28/03/2019,3,2019,Maryland,Baltimore,6200 block of Boston St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1355275,25/03/2019,3,2019,Nevada,North Las Vegas,2400 block of W San Miguel St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1353714,24/03/2019,3,2019,California,San Francisco,1300 Fillmore St,1,5,,,,,,,,,,,,,,,,,,,,,,,,
1354049,24/03/2019,3,2019,Arizona,Phoenix,2202 W McDowell Rd,0,7,,,,,,,,,,,,,,,,,,,,,,,,
1350494,19/03/2019,3,2019,Arizona,Phoenix,8526 N 27th Ave,2,4,,,,,,,,,,,,,,,,,,,,,,,,
1348844,17/03/2019,3,2019,Georgia,Augusta,900 block of Broad St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1349256,17/03/2019,3,2019,Georgia,Rochelle,Dennis St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1348793,17/03/2019,3,2019,Nevada,Las Vegas,600 E Fremont St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1347974,16/03/2019,3,2019,New Jersey,Camden,619 Ferry Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1348291,15/03/2019,3,2019,Alabama,Mobile,515 Dauphin Island Pkwy,2,4,,,,,,,,,,,,,,,,,,,,,,,,
1347894,14/03/2019,3,2019,Montana,Missoula,5145 Airway Blvd,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1344488,11/03/2019,3,2019,New Jersey,Paterson,291 12th Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1343330,10/03/2019,3,2019,Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1343274,10/03/2019,3,2019,Colorado,Denver,15th St and Market St,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1338860,03/03/2019,3,2019,California,Oakland,316 14th St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1338765,03/03/2019,3,2019,Illinois,Chicago,2900 block of E 79th St,0,6,,,,,,,,,,,,,,,,,,,,,,,,
1338790,02/03/2019,3,2019,Arkansas,Pine Bluff,723 East 25th Ave,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1337498,28/02/2019,2,2019,California,Oakland,9755 Edes Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1333480,22/02/2019,2,2019,Alabama,Birmingham,1100 block of Carnation Dr,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1331974,21/02/2019,2,2019,Maryland,Baltimore,500 block of Bloom St,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1332507,21/02/2019,2,2019,Kentucky,Elizabethtown,600 N Miles St,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1332429,21/02/2019,2,2019,Texas,Houston,12800 block of Eastbrook Dr,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1332181,20/02/2019,2,2019,Tennessee,Covington,529 N College St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1329144,17/02/2019,2,2019,Texas,Henderson,504 S Van Buren St,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1328792,17/02/2019,2,2019,Indiana,Evansville,664 E Illinois St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1329075,17/02/2019,2,2019,Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,,,,,,,,,,,,,,,,,,,,,,,,
1328562,16/02/2019,2,2019,Mississippi,Clinton,1214 Foxhill Dr,5,0,,,,,,,,,,,,,,,,,,,,,,,,
1327321,15/02/2019,2,2019,Illinois,Aurora,641 Archer Ave,6,6,,,,,,,,,,,,,,,,,,,,,,,,
1324279,11/02/2019,2,2019,Texas,Livingston,3628 FM 3126,5,0,,,,,,,,,,,,,,,,,,,,,,,,
1323448,09/02/2019,2,2019,Virginia,Petersburg,109 Perry St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1321021,06/02/2019,2,2019,New York,Brooklyn,1778 Fulton St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1321093,05/02/2019,2,2019,Texas,San Antonio,538 Hot Wells Blvd,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1319333,04/02/2019,2,2019,District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1319325,04/02/2019,2,2019,Louisiana,Baton Rouge,4000 block of Topeka St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1318391,03/02/2019,2,2019,Illinois,Chicago,938 E 75th St,2,5,,,,,,,,,,,,,,,,,,,,,,,,
1320286,03/02/2019,2,2019,California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,,,,,,,,,,,,,,,,,,,,,,,,
1318187,01/02/2019,2,2019,California,San Diego,6800 block of Springfield St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1314289,28/01/2019,1,2019,Texas,Houston,7815 Harding St,2,5,,,,,,,,,,,,,,,,,,,,,,,,
1314253,27/01/2019,1,2019,Alabama,Birmingham,Avenue O and Warrior Rd,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1312391,26/01/2019,1,2019,Georgia,Albany,300 block of W Roosevelt,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1312284,26/01/2019,1,2019,Louisiana,Gonzales,42350 Church Point Rd,5,0,,,,,,,,,,,,,,,,,,,,,,,,
1312463,26/01/2019,1,2019,Indiana,Indianapolis,2957 N Sherman Dr,0,5,,,,,,,465,1709,417,,,,,,,,,,,,,,,
1313291,26/01/2019,1,2019,New Jersey,Newark,612 Bergen St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1310775,24/01/2019,1,2019,Pennsylvania,State College,1450 S Atherton St,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1310397,24/01/2019,1,2019,Georgia,Rockmart,319 Williamson St,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1309114,23/01/2019,1,2019,Florida,Sebring,1901 US 27 S,5,0,,,,,,,,,,,,,,,,,,,,,,,,
1306920,20/01/2019,1,2019,Florida,Miami,26133 SW 139th Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1305563,19/01/2019,1,2019,Pennsylvania,Lebanon,1140 Church St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1305679,19/01/2019,1,2019,South Carolina,Gaffney,1435 Wilcox Ave,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1305516,19/01/2019,1,2019,Illinois,Chicago,4400 block of W Madison St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1305538,19/01/2019,1,2019,Florida,Jacksonville,11445 Brian Lakes Drive,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1305294,19/01/2019,1,2019,Texas,Houston,7041 Sherman St,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1303486,17/01/2019,1,2019,Kentucky,Owensboro,940 Audubon Ave,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1302060,16/01/2019,1,2019,Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,,,,,,,,,,,,,,,,,,,,,,,,
1303303,16/01/2019,1,2019,California,Palmdale,Ranch Center Dr and 40th St W,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1301778,15/01/2019,1,2019,Arkansas,Little Rock,5420 Baseline Rd,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1299680,13/01/2019,1,2019,Arizona,Phoenix,2445 E Van Buren St,1,5,,,,,,,,,,,,,,,,,,,,,,,,
1295294,06/01/2019,1,2019,New Mexico,Roswell,1300 block of W College Blvd,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1292684,04/01/2019,1,2019,Virginia,Hurt,3197 Shula Dr,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1293054,04/01/2019,1,2019,California,Torrance,22501 Hawthorne Blvd,3,4,,,,,,,,,,,,,,,,,,,,,,,,
1292941,03/01/2019,1,2019,Arizona,Yuma,3800 block of E County 18½ St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1291779,02/01/2019,1,2019,Arkansas,Jonesboro,3516 Galaxy St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1289877,01/01/2019,1,2019,South Carolina,Columbia,1709 Decker Blvd,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1289618,01/01/2019,1,2019,Florida,Tallahassee,2020 W Pensacola St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1289686,31/12/2018,12,2018,Ohio,Cleveland,4462 Denison Ave,3,2,,,,,,,,,,370,1324,334,,,,,,,,,,,,
1288376,29/12/2018,12,2018,Ohio,Lima,904 S Main St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1287286,28/12/2018,12,2018,Missouri,Saint Charles,150 Whetstone Dr,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1284586,24/12/2018,12,2018,Louisiana,Lutcher,2176 Main St,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1283229,23/12/2018,12,2018,Missouri,Springfield,1042 W College St,1,6,,,,,,,,,,,,,,,,,,,,,,,,
1282704,22/12/2018,12,2018,Nevada,Las Vegas,3528 S Maryland Pkwy,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1279617,18/12/2018,12,2018,Maryland,Baltimore,3942 Park Heights Ave,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1277327,15/12/2018,12,2018,Florida,Miami,239 NW 16th St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1277411,14/12/2018,12,2018,Colorado,Colorado Springs,700 block of Geiger Ct,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1276091,13/12/2018,12,2018,Pennsylvania,Philadelphia,4505 N Broad St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1276298,11/12/2018,12,2018,Louisiana,Natchitoches,Caspari St and University Pkwy,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1272855,09/12/2018,12,2018,Wisconsin,Madison,3554 E Washington Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1273161,08/12/2018,12,2018,California,Inglewood,801 S Inglewood Ave,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1272106,08/12/2018,12,2018,New York,Corona (Queens),89-25 130th St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1267682,01/12/2018,12,2018,Florida,Miami,NW Fifth Ave and NW Eighth St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1266937,26/11/2018,11,2018,Tennessee,Powell,Tammy Dr,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1262814,25/11/2018,11,2018,Alabama,Demopolis,Floyd St and Field St,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1263332,25/11/2018,11,2018,California,Oakland,1000 block of 24th St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1263086,25/11/2018,11,2018,Texas,Houston,4500 block of Yale St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1262013,23/11/2018,11,2018,Florida,Miami,5801 NW 27th Ave,2,5,,,,,,,,,,,,,,,,,,,,,,,,
1261351,22/11/2018,11,2018,Indiana,Fort Wayne,6100 block of Downingtown Dr,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1260525,21/11/2018,11,2018,Missouri,Saint Louis,4200 block of Shreve Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1258777,19/11/2018,11,2018,Colorado,Denver,1200 21st Street,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1258804,19/11/2018,11,2018,Pennsylvania,Philadelphia,5100 block of Malcolm St,4,0,,,,,,,,,,,,,,,,,,,,,,,,
1258009,18/11/2018,11,2018,California,Los Angeles (Watts),95th St and Defiance Ave,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1257508,16/11/2018,11,2018,Arkansas,Little Rock,4405 W 14th St,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1256435,14/11/2018,11,2018,Louisiana,Baton Rouge,4896 Gus Young Ave,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1254225,13/11/2018,11,2018,New Mexico,Gallup,CR 1 and Defiance Draw Rd,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1254084,12/11/2018,11,2018,North Carolina,Dunn,4640 Woods Crossroads Rd,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1253361,11/11/2018,11,2018,Arizona,Globe,598 N Broad St,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1249561,07/11/2018,11,2018,California,Thousand Oaks,99 Rolling Oaks Dr,13,2,,,,,,,,,,,,,,,,,,,,,,,,
1246727,03/11/2018,11,2018,New York,Watertown,136 Franklin St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1247019,02/11/2018,11,2018,California,Long Beach (North Long Beach),5800 block of Brayton Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1246489,02/11/2018,11,2018,Florida,Tallahassee,1950 Thomasville Rd,3,4,,,,,,,,,,,,,,,,,,,,,,,,
1245703,01/11/2018,11,2018,Minnesota,Minneapolis,3400 block of Girard Ave N,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1245274,01/11/2018,11,2018,Missouri,Springfield,906 E Locust St,3,2,,,,,,,,,,,,,,,,,,,,,,,,
